牽 你 手	0.1 0.1 0.6
貼 我 手	0.1 0.1 0.6
感 覺 我 的 脈 搏	0.1 0.1 0.6 0.4 0.3 0.4
你 要 試 著 了 解	0.1 0.1 0.6 0.4 0.3 0.4
試 著 體 會	0.1 0.1 0.6 0.4
用 心 好 好 感 覺	0.1 0.1 0.6 0.4 0.3 0.4
然 後 你 才 能 夠 看 得 見	0.1 0.1 0.6 0.4 0.3 0.4 0.6 0.5 0.1
快 樂 傷 悲	0.1 0.1 0.6 0.4
也 許 我 的 眼 淚	0.1 0.1 0.6 0.4 0.3 0.4
我 的 笑 靨	0.1 0.1 0.6 0.4
只 是 完 美 的 表 演	0.1 0.1 0.6 0.4 0.3 0.4 0.6
聽 說 北 極 下 了 雪	0.1 0.1 0.6 0.4 0.3 0.4 0.6
你 可 會	0.1 0.1 0.6
也 覺 得 它 很 美	0.1 0.1 0.6 0.4 0.3 0.4
﻿雲 移 慢 了 半 步 讓 星 星 擦 過	0.3 0.3 0.3 0.6 0.6 0.3 0.3 0.9 0.6 0.3 1.9
塵 隨 著 晚 風 降 落	0.3 0.3 0.3 0.6 0.6 0.3 0.3
同 樣 慢 慢 地 目 光 飄 過	0.3 0.3 0.3 0.6 0.6 0.3 0.3 0.9 0.6
窗 花 漆 油 剝 落	0.3 0.3 0.3 0.6 0.6 0.3
又 見 螞 蟻 遠 遠 的 走 過	0.3 0.3 0.3 0.6 0.6 0.3 0.3 0.9 0.6
這 分 鐘 一 切 說 話	0.3 0.3 0.3 0.6 0.6 0.3 0.3
溶 化 杯 中 緩 慢 轉 動	0.3 0.3 0.3 0.6 0.6 0.3 0.3 0.9
仍 寧 願 以 碎 步	0.3 0.3 0.3 0.6 0.6 0.3
逐 寸 光 陰 駛 過	0.3 0.3 0.3 0.6 0.6 0.3
留 連 在 雨 中 散 步	0.3 0.3 0.3 0.6 0.6 0.3 0.3
然 後 靜 靜 月 光 穿 過	0.3 0.3 0.3 0.6 0.6 0.3 0.3 0.9
親 筆 一 一 刻 畫	0.3 0.3 0.3 0.6 0.6 0.3
夢 裏 看 見 你 那 些 經 過	0.3 0.3 0.3 0.6 0.6 0.3 0.3 0.9 0.6
一 腔 的 珍 貴 說 話	0.3 0.3 0.3 0.6 0.6 0.3 0.3
在 這 手 中 緩 慢 顫 動	0.3 0.3 0.3 0.6 0.6 0.3 0.3 0.9
將 這 些 相 處 的 程 式 放 慢	0.3 0.3 0.3 0.6 0.6 0.3 0.3 0.9 0.6 0.3
細 認 那 記 住 呼 吸 之 間	0.3 0.3 0.3 0.6 0.6 0.3 0.3 0.9 0.6
請 放 鬆 不 要 緊 成 熟 最 慢	0.3 0.3 0.3 0.6 0.6 0.3 0.3 0.9 0.6 0.3
就 是 慢 慢 種 出 鮮 花	0.3 0.3 0.3 0.6 0.6 0.3 0.3 0.9
不 相 信 情 感 太 激 動	0.3 0.3 0.3 0.6 0.6 0.3 0.3 0.9
像 即 食 品 破 壞 美 容	0.3 0.3 0.3 0.6 0.6 0.3 0.3 0.9
不 需 要 情 感 太 衝 動	0.3 0.3 0.3 0.6 0.6 0.3 0.3 0.9
慢 慢 熱 烈 代 替 生 疏	0.3 0.3 0.3 0.6 0.6 0.3 0.3 0.9
雲 陪 著 我 上 路	0.3 0.3 0.3 0.6 0.6 0.3
逐 片 階 磚 數 過	0.3 0.3 0.3 0.6 0.6 0.3
悠 閑 愉 快 的 國 度	0.3 0.3 0.3 0.6 0.6 0.3 0.3
田 園 默 默 讓 日 光 洗 過	0.3 0.3 0.3 0.6 0.6 0.3 0.3 0.9 0.6
不 需 匆 匆 趕 路	0.3 0.3 0.3 0.6 0.6 0.3
靜 看 曠 野 裏 萬 花 分 怖	0.3 0.3 0.3 0.6 0.6 0.3 0.3 0.9 0.6
在 我 心 中 瀰 漫 悸 動	0.3 0.3 0.3 0.6 0.6 0.3 0.3 0.9
當 一 切 回 歸 到 心 動	0.3 0.3 0.3 0.6 0.6 0.3 0.3 0.9
被 征 服 都 帶 著 笑 容	0.3 0.3 0.3 0.6 0.6 0.3 0.3 0.9
當 跟 你 能 一 致 出 動	0.3 0.3 0.3 0.6 0.6 0.3 0.3 0.9
順 著 步 伐 結 果 開 花	0.3 0.3 0.3 0.6 0.6 0.3 0.3 0.9
1 7 歲 那 日 不 要 臉	0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.8
參 加 了 挑 戰	0.4 0.4 0.4 0.4 0.4
明 星 也 有 訓 練 班	0.4 0.4 0.4 0.4 0.4 0.4 0.4
短 短 一 年 太 新 鮮	0.4 0.4 0.4 0.4 0.4 0.4 0.4
記 得 四 哥 發 哥 都 已 見 過 面	0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.8 0.4 0.4 0.4
後 來 榮 升 主 角 太 突 然	0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.8 0.4
廿 九 歲 頒 獎 的 晚 宴 Fans 太 瘋 癲	0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.8 0.4 0.4 0.4 0.4
來 聽 我 唱 段 情 歌 一 曲 歌 詞 太 經 典	0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.8 0.4 0.4 0.4 0.4 1.1 0.4
我 的 震 音 假 音	0.4 0.4 0.4 0.4 0.4 0.4
早 已 太 熟 練	0.4 0.4 0.4 0.4 0.4
然 而 情 歌 總 唱 不 厭	0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.8
喜 歡 我 別 遮 臉	0.4 0.4 0.4 0.4 0.4 0.4
任 由 途 人 發 現	0.4 0.4 0.4 0.4 0.4 0.4
儘 管 唱 用 心 把 這 情 緒 歌 中 染	0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.8 0.4 0.4 0.4 0.4
唱 情 歌	0.4 0.4 0.4
齊 齊 來 一 遍	0.4 0.4 0.4 0.4 0.4
無 時 無 刻 都 記 住 掌 聲 響 遍 天	0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.8 0.4 0.4 0.4 0.4
來 唱 情 歌	0.4 0.4 0.4 0.4
由 從 頭 再 一 遍	0.4 0.4 0.4 0.4 0.4 0.4
如 情 濃 有 點 淚 流 難 避 免	0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.8 0.4 0.4
音 階 起 跌 拍 子 改 變	0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.8
每 首 歌 是 每 張 臉	0.4 0.4 0.4 0.4 0.4 0.4 0.4
年 月 變 但 我 未 變	0.4 0.4 0.4 0.4 0.4 0.4 0.4
如 今 我 四 十 看 從 前	0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.8
沙 啞 了 聲 線	0.4 0.4 0.4 0.4 0.4
回 憶 我 冀 望 那 掌 聲 都 依 然 到 今 天	0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.8 0.4 0.4 0.4 0.4 1.1 0.4
那 首 潮 水 忘 情 水 不 再 經 典	0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.8 0.4 0.4 0.4
仍 長 埋 你 的 心 中 從 未 變	0.4 0.4 0.4 0.4 0.4 0.4 0.4 0.8 0.4 0.4
如 果 那 兩 個 字 沒 有 顫 抖	0.2 0.2 0.4 0.4 0.4 0.4 0.2 0.2 0.2 0.7
我 不 會 發 現 我 難 受	0.2 0.2 0.4 0.4 0.4 0.4 0.2 0.2
怎 麼 說 出 口	0.2 0.2 0.4 0.4 0.4
也 不 過 是 分 手	0.2 0.2 0.4 0.4 0.4 0.4
如 果 對 於 明 天 沒 有 要 求	0.2 0.2 0.4 0.4 0.4 0.4 0.2 0.2 0.2 0.7
牽 牽 手 就 像 旅 遊	0.2 0.2 0.4 0.4 0.4 0.4 0.2
成 千 上 萬 個 門 口	0.2 0.2 0.4 0.4 0.4 0.4 0.2
總 有 一 個 人 要先走	0.2 0.2 0.4 0.4 0.4 0.4
懷 抱 既 然 不 能 逗 留	0.2 0.2 0.4 0.4 0.4 0.4 0.2 0.2
何 不 在 離 開 的 時 候	0.2 0.2 0.4 0.4 0.4 0.4 0.2 0.2
一 邊 享 受	0.2 0.2 0.4 0.4
一邊淚流	0.2
十 年 之 前	0.2 0.2 0.4 0.4
我 不 認 識 你	0.2 0.2 0.4 0.4 0.4
你 不 屬 於 我	0.2 0.2 0.4 0.4 0.4
我 們 還 是 一 樣	0.2 0.2 0.4 0.4 0.4 0.4
陪 在 一 個 陌 生 人 左 右	0.2 0.2 0.4 0.4 0.4 0.4 0.2 0.2 0.2
走 過 漸 漸 熟 悉 的 街 頭	0.2 0.2 0.4 0.4 0.4 0.4 0.2 0.2 0.2
十 年 之 後	0.2 0.2 0.4 0.4
我 們 是 朋 友	0.2 0.2 0.4 0.4 0.4
還 可 以 問 候	0.2 0.2 0.4 0.4 0.4
只 是 那 種 溫 柔	0.2 0.2 0.4 0.4 0.4 0.4
再 也 找 不 到 擁 抱 的 理 由	0.2 0.2 0.4 0.4 0.4 0.4 0.2 0.2 0.2 0.7
情 人 最 後 難 免 淪 為 朋 友	0.2 0.2 0.4 0.4 0.4 0.4 0.2 0.2 0.2 0.7
直 到 和 你 做 了 多 年 朋 友	0.2 0.2 0.4 0.4 0.4 0.4 0.2 0.2 0.2 0.7
才 明 白 我 的 眼 淚	0.2 0.2 0.4 0.4 0.4 0.4 0.2
不 是 為 你 而 流	0.2 0.2 0.4 0.4 0.4 0.4
也 為 別 人 而 流	0.2 0.2 0.4 0.4 0.4 0.4
即 使 可 以 暢 聚	0.2 0.6 0.4 0.2 0.6 0.4
最 幸 運 的 一 對 伴 侶	0.2 0.6 0.4 0.2 0.6 0.4 0.4 0.2
沿 途 仍 舊 要 牽 手 伴 隨	0.2 0.6 0.4 0.2 0.6 0.4 0.4 0.2 0.4
原 來 為 了 溫 韾 之 中 帶 著 了 恐 懼	0.2 0.6 0.4 0.2 0.6 0.4 0.4 0.2 0.4 0.2 0.4 0.4 0.4
若 那 對 手 放 鬆 了	0.2 0.6 0.4 0.2 0.6 0.4 0.4
會 怕 失 去	0.2 0.6 0.4 0.2
緊 緊 擁 抱 以 外	0.2 0.6 0.4 0.2 0.6 0.4
我 用 甚 麼 感 到 被 愛	0.2 0.6 0.4 0.2 0.6 0.4 0.4 0.2
沿 途 陪 著 你	0.2 0.6 0.4 0.2 0.6
手 鬆 下 來	0.2 0.6 0.4 0.2
遺 留 十 寸 空 間 誰 相 信 你 在 乎 我	0.2 0.6 0.4 0.2 0.6 0.4 0.4 0.2 0.4 0.2 0.4 0.4 0.4
若 罅 隙 拉 闊	0.2 0.6 0.4 0.2 0.6
隨 時 會 分 開	0.2 0.6 0.4 0.2 0.6
誰 都 知 雙 手 可 緊 扣	0.2 0.6 0.4 0.2 0.6 0.4 0.4 0.2
不 依 不 捨 的 背 後	0.2 0.6 0.4 0.2 0.6 0.4 0.4
這 個 信 念 有 多 溫 柔	0.2 0.6 0.4 0.2 0.6 0.4 0.4 0.2
從 害 怕 會 被 擁 有	0.2 0.6 0.4 0.2 0.6 0.4 0.4
直 到 氣 力 不 夠	0.2 0.6 0.4 0.2 0.6 0.4
十 隻 手 指 終 於 找 得 到 對 手	0.2 0.6 0.4 0.2 0.6 0.4 0.4 0.2 0.4 0.2 0.4
能 開 不 開 心 都 緊 扣	0.2 0.6 0.4 0.2 0.6 0.4 0.4 0.2
辛 不 辛 苦 都 接 受	0.2 0.6 0.4 0.2 0.6 0.4 0.4
是 一 個 成 就	0.2 0.6 0.4 0.2 0.6
可 惜 我 只 想 與 一 個 人 尾 指 一 勾	0.2 0.6 0.4 0.2 0.6 0.4 0.4 0.2 0.4 0.2 0.4 0.4 0.4
也 沒 有	0.2 0.6 0.4
十 隻 手 指 就 是 絕 望 時 扶 手	0.2 0.6 0.4 0.2 0.6 0.4 0.4 0.2 0.4 0.2 0.4
可 惜 我 只 得 我 一 個 人 翹 起 雙 手	0.2 0.6 0.4 0.2 0.6 0.4 0.4 0.2 0.4 0.2 0.4 0.4 0.4
﻿聞 說 你 時 常 在 下 午	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6
來 這 裡 寄 信 件	0.4 0.2 0.6 0.2 0.6 0.2
逢 禮 拜 留 連 藝 術 展	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6
還 是 未 間 斷	0.4 0.2 0.6 0.2 0.6
何 以 我 來 回 巡 邏 遍	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6
仍 然 和 你 擦 肩	0.4 0.2 0.6 0.2 0.6 0.2
還 仍 然 在 各 自 宇 宙	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6
錯 過 了 春 天	0.4 0.2 0.6 0.2 0.6
只 差 一 點 點 即 可 以 再 會 面	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6 3.4 0.4 0.2
可 惜 偏 偏 剛 剛 擦 過	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6
十 面 埋 伏 過 孤 單 感 更 赤 裸	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6 3.4 0.4 0.2
總 差 一 點 點 先 可 以 再 會 面	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6 3.4 0.4 0.2
彷 彿 應 該  一 早 見 過	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6
但 直 行 直 過	0.4 0.2 0.6 0.2 0.6
只 差 一 個 眼 波	0.4 0.2 0.6 0.2 0.6 0.2
將 彼 此 錯 過	0.4 0.2 0.6 0.2 0.6
遲 兩 秒 搭 上 地 下 鐵	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6
能 與 你 碰 上 麼	0.4 0.2 0.6 0.2 0.6 0.2
如 提 前 十 步 入 電 梯	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6
誰 又 被 錯 過	0.4 0.2 0.6 0.2 0.6
和 某 某 從 來 未 預 約	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6
為 何 能 見 更 多	0.4 0.2 0.6 0.2 0.6 0.2
全 城 來 撞 你 但 最 後 處 處 有 險 阻	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6 3.4 0.4 0.2 0.6 0.2
只 差 一 點 點 即 可 以 再 會 面	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6 3.4 0.4 0.2
可 惜 偏 偏 剛 剛 擦 過	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6
十 面 埋 伏 過 孤 單 感 更 赤 裸	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6 3.4 0.4 0.2
總 差 一 點 點 先 可 以 再 會 面	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6 3.4 0.4 0.2
彷 彿 應 該 一 早 見 過	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6
但 直 行 直 過	0.4 0.2 0.6 0.2 0.6
只 等 一 個 眼 波	0.4 0.2 0.6 0.2 0.6 0.2
軌 跡 改 變 角 度 交 錯	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6
寂 寞 城 市 又 再 探 戈	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6
天 空 閃 過 燦 爛 花 火	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6
和 你 不 再 為 愛 奔 波	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6
總 差 一 點 點 先 可 以 再 會 面	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6 3.4 0.4 0.2
悔 不 當 初 輕 輕 放 過	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6
現 在 懲 罰 我 分 手 分 錯 了 麼	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6 3.4 0.4 0.2
分 開 一 千 天 天 天 盼 再 會 面	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6 3.4 0.4 0.2
只 怕 是 你 先 找 到 我	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6
但 直 行 直 過 天 都 幫 你 去 躲	0.4 0.2 0.6 0.2 0.6 0.2 0.4 0.6 3.4 0.4 0.2
躲 開 不 見 我	0.4 0.2 0.6 0.2 0.6
這 座 城 那 座 城 內	0.6 0.6 0.6 0.6 0.3 0.6 0.9
千 個 億 個 燈 火	0.6 0.6 0.6 0.6 0.3 0.6
每 道 牆 每 道 門 後	0.6 0.6 0.6 0.6 0.3 0.6 0.9
裝 著 幾 多 個 我	0.6 0.6 0.6 0.6 0.3 0.6
誰 也 是 被 珍 惜 過	0.6 0.6 0.6 0.6 0.3 0.6 0.9
誰 也 是 甜 夢 中 驚 醒 過	0.6 0.6 0.6 0.6 0.3 0.6 0.9 0.6 0.6
誰 也 是 白 開 心 過	0.6 0.6 0.6 0.6 0.3 0.6 0.9
誰 也 事 後 痛 楚	0.6 0.6 0.6 0.6 0.3 0.6
談 情 說 愛 得 我 傷 心 過 麼	0.6 0.6 0.6 0.6 0.3 0.6 0.9 0.6 0.6 0.3
讓 千 千 萬 個	0.6 0.6 0.6 0.6 0.3
來 跟 我 分 擔 痛 楚	0.6 0.6 0.6 0.6 0.3 0.6 0.9
談 情 說 愛 得 我 犧 牲 過 麼	0.6 0.6 0.6 0.6 0.3 0.6 0.9 0.6 0.6 0.3
用 千 百 段 情	0.6 0.6 0.6 0.6 0.3
來 譜 這 革 命 情 歌	0.6 0.6 0.6 0.6 0.3 0.6 0.9
勇 者 不 只 得 我	0.6 0.6 0.6 0.6 0.3 0.6
快 樂 時 你 亦 同 樣	0.6 0.6 0.6 0.6 0.3 0.6 0.9
收 過 幾 扎 鮮 花	0.6 0.6 0.6 0.6 0.3 0.6
軟 弱 時 我 亦 同 樣	0.6 0.6 0.6 0.6 0.3 0.6 0.9
整 夜 牽 牽 掛 掛	0.6 0.6 0.6 0.6 0.3 0.6
誰 也 在 路 邊 吵 過	0.6 0.6 0.6 0.6 0.3 0.6 0.9
誰 也 在 危 難 中 灰 心 過	0.6 0.6 0.6 0.6 0.3 0.6 0.9 0.6 0.6
誰 也 在 夜 深 哭 過	0.6 0.6 0.6 0.6 0.3 0.6 0.9
誰 也 寂 寞 太 多	0.6 0.6 0.6 0.6 0.3 0.6
談 情 說 愛 得 我 傷 心 過 麼	0.6 0.6 0.6 0.6 0.3 0.6 0.9 0.6 0.6 0.3
讓 千 千 萬 個	0.6 0.6 0.6 0.6 0.3
來 跟 我 分 擔 痛 楚	0.6 0.6 0.6 0.6 0.3 0.6 0.9
談 情 說 愛 得 我 犧 牲 過 麼	0.6 0.6 0.6 0.6 0.3 0.6 0.9 0.6 0.6 0.3
若果我陣亡	0.6
留 給 你 留 給 你	0.6 0.6 0.6 0.6 0.3 0.6
填 好 這 革 命 情 歌	0.6 0.6 0.6 0.6 0.3 0.6 0.9
延 續 天 真 的 我	0.6 0.6 0.6 0.6 0.3 0.6
你 何 故 牽 走 了 我 的 一 顆 心	0.5 0.5 1.4 0.5 0.5 0.5 0.5 0.5 1.4 0.5 0.9
更 何 故 竟 不 顧 而 行	0.5 0.5 1.4 0.5 0.5 0.5 0.5 0.5
還 令 我 的 愛 彷 似 在 泥 裡 陷	0.5 0.5 1.4 0.5 0.5 0.5 0.5 0.5 1.4 0.5 0.9
愛 人 你 何 殘 忍	0.5 0.5 1.4 0.5 0.5 0.5
你 何 故 不 問 問	0.5 0.5 1.4 0.5 0.5 0.5
你 何 故 竟 毀 碎 我 的 心	0.5 0.5 1.4 0.5 0.5 0.5 0.5 0.5 1.4
難 道 那 些 快 樂 不 再 令 你 留 下	0.5 0.5 1.4 0.5 0.5 0.5 0.5 0.5 1.4 0.5 0.9 0.5
空 追 憶 枕 上 唇 印	0.5 0.5 1.4 0.5 0.5 0.5 0.5
一 顆 心 一 顆 心 插 著 針	0.5 0.5 1.4 0.5 0.5 0.5 0.5 0.5 1.4
它 的 痛 苦 有 誰 問	0.5 0.5 1.4 0.5 0.5 0.5 0.5
千 枝 針 千 枝 針 刺 在 心	0.5 0.5 1.4 0.5 0.5 0.5 0.5 0.5 1.4
心 內 凝 著 的 血 盡 變 淚 痕	0.5 0.5 1.4 0.5 0.5 0.5 0.5 0.5 1.4 0.5
我 還 要 裝 作 我 不 打 緊	0.5 0.5 1.4 0.5 0.5 0.5 0.5 0.5 1.4
我 還 要 裝 作 更 開 心	0.5 0.5 1.4 0.5 0.5 0.5 0.5 0.5
誰 料 我 的 快 樂 只 是 迷 陣	0.5 0.5 1.4 0.5 0.5 0.5 0.5 0.5 1.4 0.5
枕 邊 珠 淚 常 浸	0.5 0.5 1.4 0.5 0.5 0.5
﻿愛 太 深 容 易 看 見 傷 痕	0.5 0.5 1.5 0.2 0.2 0.5 0.5 0.5 2.5
情 太 真 所 以 難 捨 難 分	0.5 0.5 1.5 0.2 0.2 0.5 0.5 0.5 2.5
折 一 千 對 紙 鶴	0.5 0.5 1.5 0.2 0.2 0.5
結 一 千 顆 心 情	0.5 0.5 1.5 0.2 0.2 0.5
傳 說 中 心 與 心 能 相 逢	0.5 0.5 1.5 0.2 0.2 0.5 0.5 0.5 2.5
夜 難 眠 往 事 忽 隱 忽 現	0.5 0.5 1.5 0.2 0.2 0.5 0.5 0.5 2.5
心 在 痛 對 你 越 陷 越 深	0.5 0.5 1.5 0.2 0.2 0.5 0.5 0.5 2.5
折 一 千 對 紙 鶴	0.5 0.5 1.5 0.2 0.2 0.5
結 一 千 個 心 願	0.5 0.5 1.5 0.2 0.2 0.5
夢 醒 後 情 緣 不 再 飄 零	0.5 0.5 1.5 0.2 0.2 0.5 0.5 0.5 2.5
我 的 心 不 後 悔	0.5 0.5 1.5 0.2 0.2 0.5
折 折 疊 疊 都 是 為 了 你	0.5 0.5 1.5 0.2 0.2 0.5 0.5 0.5 2.5
我 的 淚　流 不 盡	0.5 0.5 1.5 0.2 0.2 0.5
糾 纏 在 夢 裡 夜 裡 的 負 累	0.5 0.5 1.5 0.2 0.2 0.5 0.5 0.5 2.5 0.5
我 的 心 不 後 悔	0.5 0.5 1.5 0.2 0.2 0.5
反 反 覆 覆 也 是 為 了 你	0.5 0.5 1.5 0.2 0.2 0.5 0.5 0.5 2.5
千 紙 鶴　千 顆 心 在 風 裡 飛	0.5 0.5 1.5 0.2 0.2 0.5 0.5 0.5 2.5 0.5
千 紙 鶴 千 份 情 在 風 裡 飛	0.5 0.5 1.5 0.2 0.2 0.5 0.5 0.5 2.5 0.5
﻿不 知 道 為 了 什 麼	0.4 0.4 0.3 0.4 0.5 0.4 0.4
憂 愁 他 圍 繞 著 我	0.4 0.4 0.3 0.4 0.5 0.4 0.4
我 每 天 都 在 祈 禱	0.4 0.4 0.3 0.4 0.5 0.4 0.4
快 趕 走 愛 的 寂 寞	0.4 0.4 0.3 0.4 0.5 0.4 0.4
那 天 起	0.4 0.4 0.3
你 對 我 說	0.4 0.4 0.3 0.4
永 遠 的 愛 著 我	0.4 0.4 0.3 0.4 0.5 0.4
千 言 和 萬 語	0.4 0.4 0.3 0.4 0.5
隨 浮 雲 掠 過	0.4 0.4 0.3 0.4 0.5
不 知 道 為 了 什 麼	0.4 0.4 0.3 0.4 0.5 0.4 0.4
憂 愁 他 圍 繞 著 我	0.4 0.4 0.3 0.4 0.5 0.4 0.4
我 每 天 都 在 祈 禱	0.4 0.4 0.3 0.4 0.5 0.4 0.4
快 趕 走 愛 的 寂 寞	0.4 0.4 0.3 0.4 0.5 0.4 0.4
﻿就 在 半 夢 半 醒 之 間	0.3 0.3 0.6 0.6 0.3 0.3 0.3 0.3
我 們 越 過 時 空 相 見	0.3 0.3 0.6 0.6 0.3 0.3 0.3 0.3
每 一 分 鐘 換 成 一 年	0.3 0.3 0.6 0.6 0.3 0.3 0.3 0.3
哦 究 竟 能 有 多 少 纏 綿	0.3 0.3 0.6 0.6 0.3 0.3 0.3 0.3 0.3
就 在 半 夢 半 醒 之 間	0.3 0.3 0.6 0.6 0.3 0.3 0.3 0.3
我 們 忘 了 還 有 明 天	0.3 0.3 0.6 0.6 0.3 0.3 0.3 0.3
忘 了 保 留 一 點 時 間	0.3 0.3 0.6 0.6 0.3 0.3 0.3 0.3
哦 好 讓 這 種 感 覺 永 遠	0.3 0.3 0.6 0.6 0.3 0.3 0.3 0.3 0.3
迷 迷 糊 糊 睜 開 雙 眼	0.3 0.3 0.6 0.6 0.3 0.3 0.3 0.3
醒 來 妳 已 了 無 蹤 影	0.3 0.3 0.6 0.6 0.3 0.3 0.3 0.3
再 回 到 夢 裡	0.3 0.3 0.6 0.6 0.3
夢 已 不 相 連 哦	0.3 0.3 0.6 0.6 0.3 0.3
愛 妳	0.3 0.3
似 夢 似 真	0.3 0.3 0.6 0.6
轉 眼 改 變 夢 已 不 相 連	0.3 0.3 0.6 0.6 0.3 0.3 0.3 0.3 0.3
和 我 戀 過 的 每 一 個 她	0.3 0.3 0.3 0.3 0.3 0.3 0.5 0.3 1.1
和 每 一 扎 長 滿 刺 的 花	0.3 0.3 0.3 0.3 0.3 0.3 0.5 0.3 1.1
和 每 一 吋 戀 愛 的 創 疤	0.3 0.3 0.3 0.3 0.3 0.3 0.5 0.3 1.1
還 有 每 次 落 淚 像 雨 灑	0.3 0.3 0.3 0.3 0.3 0.3 0.5 0.3 1.1
害 怕 怕 又 愛	0.3 0.3 0.3 0.3 0.3
愛 後 更 害 怕	0.3 0.3 0.3 0.3 0.3
最 終 孤 單 一 個	0.3 0.3 0.3 0.3 0.3 0.3
為 何 定 要 花 開 不 結 果	0.3 0.3 0.3 0.3 0.3 0.3 0.5 0.3 1.1
誰 人 面 對 分 開 不 痛 楚	0.3 0.3 0.3 0.3 0.3 0.3 0.5 0.3 1.1
而 每 一次 戀 愛 的 痛 楚	0.3 0.3 0.3 0.3 0.3 0.3 0.5 0.3
如 要 給 我 寶 貴 的 一 課	0.3 0.3 0.3 0.3 0.3 0.3 0.5 0.3 1.1
除 過 加 過 減 過  的 結 果	0.3 0.3 0.3 0.3 0.3 0.3 0.5 0.3 1.1
求 到 答 案 就 是 別 要 拖	0.3 0.3 0.3 0.3 0.3 0.3 0.5 0.3 1.1
聚 過 過 後 散	0.3 0.3 0.3 0.3 0.3
散 後 再 覓 過	0.3 0.3 0.3 0.3 0.3
世 間 不 只 一 個	0.3 0.3 0.3 0.3 0.3 0.3
抬 頭 面 對 分 開 不 再 躲	0.3 0.3 0.3 0.3 0.3 0.3 0.5 0.3 1.1
明 白 在 世 間 最 愛 是 我	0.3 0.3 0.3 0.3 0.3 0.3 0.5 0.3 1.1
聽 聽 呼 吸 聲 身 心 轉 化	0.3 0.3 0.3 0.3 0.3 0.3 0.5 0.3 1.1
將 一 堆 的 她 放 落 熱 茶	0.3 0.3 0.3 0.3 0.3 0.3 0.5 0.3 1.1
若 是 悶 極 了 對 鏡 說 話	0.3 0.3 0.3 0.3 0.3 0.3 0.5 0.3 1.1
多 麼 的 孤 單 也 不 必 怕	0.3 0.3 0.3 0.3 0.3 0.3 0.5 0.3 1.1
聽 一 聽 心 經 喝 淡 熱 茶	0.3 0.3 0.3 0.3 0.3 0.3 0.5 0.3 1.1
閉 上 了 眼 睛 終 於 消 化	0.3 0.3 0.3 0.3 0.3 0.3 0.5 0.3 1.1
放 我 半 天 假	0.3 0.3 0.3 0.3 0.3
若 未 太 清 醒	0.3 0.3 0.3 0.3 0.3
再 放 半 天 假	0.3 0.3 0.3 0.3 0.3
人 覺 差 我 不 覺 得 太 差	0.3 0.3 0.3 0.3 0.3 0.3 0.5 0.3 1.1
人 要 醒 覺 應 要 有 點 化	0.3 0.3 0.3 0.3 0.3 0.3 0.5 0.3 1.1
人 太 真 看 一 看 真 太 假	0.3 0.3 0.3 0.3 0.3 0.3 0.5 0.3 1.1
男 女 世 界 就 像 霧 裡 花	0.3 0.3 0.3 0.3 0.3 0.3 0.5 0.3 1.1
代 價 有 沒 有	0.3 0.3 0.3 0.3 0.3
哪 沒 有 代 價	0.3 0.3 0.3 0.3 0.3
